transaction_id,account_id,transaction_date,transaction_type,transaction_channel,merchant_name,amount,reference,balance_after_transaction,is_fraud
309754,201490,2026-05-15,EFT,POS,Woolworths,693,EFT TO Woolworths,19176,False
309755,201490,2021-09-28,Salary,Mobile App,Employer,1782,MONTHLY SALARY,20958,False
309756,201491,2026-05-04,Deposit,POS,This Bank,2534,CASH DEPOSIT,37541,False
309757,201491,2022-12-09,Deposit,Branch,This Bank,582,EFT DEPOSIT,38123,False
309758,201491,2022-12-08,EFT,POS,Pick n Pay,3132,EFT TO Pick n Pay,34991,False
309759,201491,2024-08-01,EFT,Online,Uber,3232,EFT TO Uber,38223,False
309760,201491,2024-10-19,EFT,Mobile App,Municipality,878,EFT TO Municipality,39101,False
309761,201491,2026-01-26,Card Purchase,Mobile App,Pick n Pay,3430,Pick n Pay,35671,False
309762,201491,2024-12-23,EFT,Mobile App,Pick n Pay,2185,EFT TO Pick n Pay,33486,False
309763,201492,2026-03-08,Salary,Online,Employer,4547,MONTHLY SALARY,54557,False
309764,201492,2026-05-17,Card Purchase,Online,Checkers,3602,Checkers,50955,False
309765,201492,2026-01-18,Deposit,POS,This Bank,747,CASH DEPOSIT,51702,False
309766,201492,2026-01-04,Salary,Branch,Employer,1981,MONTHLY SALARY,53683,False
309767,201492,2026-05-13,Salary,POS,Employer,4566,MONTHLY SALARY,58249,False
309768,201492,2026-04-22,Card Purchase,ATM,Shell,2419,Shell,55830,False
309769,201492,2026-02-14,Withdrawal,Online,This Bank,4400,ATM CASH WITHDRAWAL,51430,False
309770,201492,2026-04-26,Deposit,ATM,This Bank,172,CASH DEPOSIT,51602,False
309771,201492,2026-05-09,Card Purchase,ATM,Netflix,3782,Netflix,47820,False
309772,201492,2026-04-27,Salary,Mobile App,Employer,2441,MONTHLY SALARY,50261,False
309773,201493,2025-07-14,Withdrawal,POS,This Bank,826,ATM CASH WITHDRAWAL,44183,False
309774,201493,2025-08-11,Card Purchase,Online,Pick n Pay,3294,Pick n Pay,40889,False
309775,201493,2025-09-20,Salary,POS,Employer,4355,MONTHLY SALARY,45244,False
309776,201493,2025-08-27,Card Purchase,Online,Pick n Pay,872,Pick n Pay,44372,True
309777,201493,2026-04-02,Salary,ATM,Employer,427,MONTHLY SALARY,44799,False
309778,201493,2026-03-11,EFT,POS,Woolworths,3597,EFT TO Woolworths,41202,False
309779,201493,2026-01-29,Salary,Mobile App,Employer,2981,MONTHLY SALARY,44183,False
309780,201493,2025-05-25,EFT,POS,Uber,1384,EFT TO Uber,45567,False
309781,201493,2025-05-30,Withdrawal,ATM,This Bank,4890,ATM CASH WITHDRAWAL,40677,False
309782,201494,2026-07-12,Withdrawal,Branch,This Bank,2905,ATM CASH WITHDRAWAL,42104,False
309783,201494,2026-04-25,EFT,POS,Netflix,1735,EFT TO Netflix,43839,False
309784,201494,2026-02-11,Salary,POS,Employer,4764,MONTHLY SALARY,48603,False
309785,201494,2026-05-07,Deposit,Online,This Bank,3437,CASH DEPOSIT,52040,False
309786,201494,2026-05-16,Salary,Mobile App,Employer,1987,MONTHLY SALARY,54027,False
309787,201494,2026-06-17,Deposit,Branch,This Bank,772,CASH DEPOSIT,54799,False
309788,201494,2026-04-25,Withdrawal,Online,This Bank,4326,ATM CASH WITHDRAWAL,50473,False
309789,201494,2026-01-04,Deposit,Mobile App,This Bank,4252,EFT DEPOSIT,54725,False
309790,201494,2026-06-08,Deposit,POS,This Bank,2186,CASH DEPOSIT,56911,False
309791,201495,2026-06-30,Salary,Online,Employer,3076,MONTHLY SALARY,18079,False
309792,201495,2026-06-26,Card Purchase,Online,Checkers,1303,Checkers,16776,False
309793,201495,2026-07-02,Deposit,Branch,This Bank,2430,EFT DEPOSIT,19206,False
309794,201496,2026-06-18,Deposit,POS,This Bank,4197,CASH DEPOSIT,44205,False
309795,201496,2026-05-18,Withdrawal,Mobile App,This Bank,461,ATM CASH WITHDRAWAL,43744,False
309796,201496,2026-05-08,Salary,ATM,Employer,2139,MONTHLY SALARY,45883,False
309797,201496,2026-06-24,EFT,ATM,Municipality,188,EFT TO Municipality,45695,False
309798,201496,2026-05-11,EFT,Online,Uber,2003,EFT TO Uber,47698,False
309799,201496,2026-05-30,Deposit,Online,This Bank,2866,EFT DEPOSIT,50564,False
309800,201496,2026-06-29,Card Purchase,Online,Woolworths,4657,Woolworths,45907,False
309801,201496,2026-07-04,EFT,Mobile App,Shell,1346,EFT TO Shell,47253,False
309802,201497,2023-11-15,Salary,ATM,Employer,2983,MONTHLY SALARY,42991,False
309803,201497,2026-04-01,Salary,Mobile App,Employer,2659,MONTHLY SALARY,45650,False
309804,201497,2024-09-05,Card Purchase,Mobile App,Woolworths,2550,Woolworths,43100,False
309805,201497,2026-05-17,EFT,Branch,Landlord,467,EFT TO Landlord,43567,False
309806,201497,2025-05-04,Salary,POS,Employer,3085,MONTHLY SALARY,46652,False
309807,201497,2026-03-08,EFT,Mobile App,Checkers,2731,EFT TO Checkers,49383,False
309808,201497,2023-11-10,Card Purchase,Branch,Woolworths,2090,Woolworths,47293,False
309809,201497,2023-11-12,EFT,POS,Checkers,4854,EFT TO Checkers,42439,False
309810,201498,2026-07-07,Withdrawal,POS,This Bank,1391,ATM CASH WITHDRAWAL,18613,False
309811,201498,2021-06-06,Card Purchase,POS,Netflix,172,Netflix,18441,False
309812,201498,2025-08-13,Withdrawal,Branch,This Bank,2708,ATM CASH WITHDRAWAL,15733,False
309813,201498,2021-07-11,Card Purchase,POS,Pick n Pay,4506,Pick n Pay,11227,False
309814,201499,2026-02-11,Withdrawal,Branch,This Bank,3503,ATM CASH WITHDRAWAL,21502,False
309815,201499,2025-11-30,Salary,Online,Employer,4312,MONTHLY SALARY,25814,True
309816,201499,2025-08-26,Withdrawal,ATM,This Bank,4016,ATM CASH WITHDRAWAL,21798,False
309817,201499,2026-06-14,Salary,Online,Employer,2223,MONTHLY SALARY,24021,False
309818,201499,2026-05-12,Withdrawal,Mobile App,This Bank,941,ATM CASH WITHDRAWAL,23080,False
309819,201500,2025-04-04,Withdrawal,Branch,This Bank,3503,ATM CASH WITHDRAWAL,31504,False
309820,201500,2025-05-12,Salary,Branch,Employer,3519,MONTHLY SALARY,35023,False
309821,201500,2025-12-24,Card Purchase,Online,Takealot,1048,Takealot,33975,False
309822,201500,2026-03-09,Card Purchase,ATM,Takealot,2788,Takealot,31187,False
309823,201500,2026-06-14,EFT,ATM,Woolworths,2902,EFT TO Woolworths,28285,False
309824,201500,2024-03-08,Card Purchase,ATM,Pick n Pay,4908,Pick n Pay,23377,False
309825,201500,2024-11-11,EFT,POS,Takealot,85,EFT TO Takealot,23462,False
309826,201501,2026-02-06,Withdrawal,Branch,This Bank,261,ATM CASH WITHDRAWAL,14742,False
309827,201501,2025-12-22,Withdrawal,POS,This Bank,3711,ATM CASH WITHDRAWAL,11031,False
309828,201501,2025-12-11,EFT,Mobile App,Uber,2412,EFT TO Uber,13443,False
309829,201502,2025-02-13,Deposit,POS,This Bank,159,EFT DEPOSIT,30165,True
309830,201502,2023-01-29,Withdrawal,Branch,This Bank,4487,ATM CASH WITHDRAWAL,25678,False
309831,201502,2025-12-30,Card Purchase,ATM,Checkers,4924,Checkers,20754,False
309832,201502,2024-09-15,Salary,POS,Employer,1089,MONTHLY SALARY,21843,False
309833,201502,2025-10-15,EFT,Online,Woolworths,498,EFT TO Woolworths,21345,False
309834,201502,2024-01-07,EFT,Mobile App,Woolworths,75,EFT TO Woolworths,21270,False
309835,201503,2024-04-09,Card Purchase,POS,Uber,3420,Uber,36588,False
309836,201503,2025-08-09,Salary,Online,Employer,573,MONTHLY SALARY,37161,False
309837,201503,2025-09-29,Card Purchase,Branch,Shell,4915,Shell,32246,False
309838,201503,2024-07-13,Salary,ATM,Employer,4951,MONTHLY SALARY,37197,False
309839,201503,2026-01-25,Salary,Online,Employer,4954,MONTHLY SALARY,42151,False
309840,201503,2024-10-16,Salary,POS,Employer,3379,MONTHLY SALARY,45530,False
309841,201503,2026-02-04,Withdrawal,Mobile App,This Bank,4982,ATM CASH WITHDRAWAL,40548,False
309842,201503,2024-06-17,Card Purchase,Branch,Takealot,2000,Takealot,38548,False
309843,201504,2025-09-03,Salary,Branch,Employer,1726,MONTHLY SALARY,51736,False
309844,201504,2025-12-25,Salary,Mobile App,Employer,83,MONTHLY SALARY,51819,False
309845,201504,2026-05-27,Withdrawal,Online,This Bank,4572,ATM CASH WITHDRAWAL,47247,False
309846,201504,2026-06-04,Withdrawal,Online,This Bank,3934,ATM CASH WITHDRAWAL,43313,False
309847,201504,2025-11-02,Deposit,ATM,This Bank,2595,CASH DEPOSIT,45908,False
309848,201504,2026-02-26,EFT,Mobile App,Landlord,3599,EFT TO Landlord,49507,False
309849,201504,2026-05-11,Withdrawal,POS,This Bank,1494,ATM CASH WITHDRAWAL,48013,False
309850,201504,2025-10-17,EFT,Mobile App,Checkers,1700,EFT TO Checkers,49713,False
309851,201504,2025-08-29,Withdrawal,Branch,This Bank,4759,ATM CASH WITHDRAWAL,44954,False
309852,201504,2026-05-06,Card Purchase,POS,Takealot,2339,Takealot,42615,False
309853,201505,2026-04-02,EFT,Online,Takealot,3797,EFT TO Takealot,41212,False
309854,201505,2026-01-11,Deposit,POS,This Bank,3340,CASH DEPOSIT,44552,False
309855,201505,2026-06-22,Deposit,Branch,This Bank,2044,EFT DEPOSIT,46596,False
309856,201505,2025-09-22,Deposit,Online,This Bank,2541,EFT DEPOSIT,49137,False
309857,201505,2025-11-25,Salary,Online,Employer,4593,MONTHLY SALARY,53730,False
309858,201505,2026-01-10,Salary,POS,Employer,282,MONTHLY SALARY,54012,False
309859,201505,2026-03-06,Card Purchase,Online,Pick n Pay,3322,Pick n Pay,50690,False
309860,201505,2026-06-20,Deposit,ATM,This Bank,1511,EFT DEPOSIT,52201,False
309861,201505,2026-01-29,Withdrawal,POS,This Bank,2372,ATM CASH WITHDRAWAL,49829,False
309862,201506,2025-09-06,EFT,Branch,Pick n Pay,1689,EFT TO Pick n Pay,16692,False
309863,201506,2025-05-24,EFT,Mobile App,SARS,2910,EFT TO SARS,19602,False
309864,201506,2025-03-13,Withdrawal,Mobile App,This Bank,2610,ATM CASH WITHDRAWAL,16992,False
309865,201507,2026-07-08,EFT,ATM,Landlord,2937,EFT TO Landlord,32070,False
309866,201507,2025-11-21,Deposit,Mobile App,This Bank,4767,EFT DEPOSIT,36837,True
309867,201507,2023-04-26,Withdrawal,Mobile App,This Bank,3648,ATM CASH WITHDRAWAL,33189,False
309868,201507,2023-12-30,Salary,Branch,Employer,781,MONTHLY SALARY,33970,False
309869,201507,2026-02-26,Deposit,ATM,This Bank,21,EFT DEPOSIT,33991,False
309870,201507,2022-06-17,Card Purchase,Online,Takealot,3240,Takealot,30751,False
309871,201507,2023-01-14,Withdrawal,Online,This Bank,331,ATM CASH WITHDRAWAL,30420,False
309872,201508,2026-05-25,Withdrawal,POS,This Bank,561,ATM CASH WITHDRAWAL,14442,False
309873,201508,2025-12-12,Deposit,POS,This Bank,3497,CASH DEPOSIT,17939,False
309874,201508,2024-01-09,Deposit,Branch,This Bank,4693,CASH DEPOSIT,22632,False
309875,201509,2025-06-20,Card Purchase,Branch,Shell,3547,Shell,11456,False
309876,201509,2024-09-17,Withdrawal,Online,This Bank,1946,ATM CASH WITHDRAWAL,9510,False
309877,201509,2024-08-06,Withdrawal,ATM,This Bank,460,ATM CASH WITHDRAWAL,9050,False
309878,201510,2026-05-25,Card Purchase,Online,Netflix,792,Netflix,14211,True
309879,201510,2026-06-25,Card Purchase,Online,Shell,1140,Shell,13071,False
309880,201510,2026-05-27,Withdrawal,Mobile App,This Bank,2415,ATM CASH WITHDRAWAL,10656,False
309881,201511,2026-03-13,Withdrawal,ATM,This Bank,3844,ATM CASH WITHDRAWAL,11159,False
309882,201511,2024-12-08,Withdrawal,Mobile App,This Bank,3803,ATM CASH WITHDRAWAL,7356,False
309883,201511,2025-08-15,Deposit,POS,This Bank,1334,EFT DEPOSIT,8690,False
309884,201512,2026-06-15,Deposit,Online,This Bank,2939,CASH DEPOSIT,27944,False
309885,201512,2026-06-16,Card Purchase,POS,Checkers,3155,Checkers,24789,False
309886,201512,2026-07-07,Salary,Mobile App,Employer,2790,MONTHLY SALARY,27579,False
309887,201512,2026-07-06,Card Purchase,Branch,Netflix,419,Netflix,27160,False
309888,201512,2026-06-19,EFT,POS,Municipality,4779,EFT TO Municipality,31939,False
309889,201513,2026-06-02,Withdrawal,ATM,This Bank,2221,ATM CASH WITHDRAWAL,47789,False
309890,201513,2026-05-23,EFT,Branch,Checkers,779,EFT TO Checkers,48568,False
309891,201513,2026-06-01,Deposit,POS,This Bank,2689,CASH DEPOSIT,51257,True
309892,201513,2026-06-23,Card Purchase,ATM,Checkers,3263,Checkers,47994,False
309893,201513,2026-05-23,Salary,ATM,Employer,1021,MONTHLY SALARY,49015,False
309894,201513,2026-06-03,EFT,Online,Landlord,2614,EFT TO Landlord,51629,False
309895,201513,2026-07-11,Withdrawal,Branch,This Bank,1446,ATM CASH WITHDRAWAL,50183,False
309896,201513,2026-06-08,Withdrawal,Mobile App,This Bank,2485,ATM CASH WITHDRAWAL,47698,False
309897,201513,2026-07-05,Withdrawal,POS,This Bank,374,ATM CASH WITHDRAWAL,47324,False
309898,201513,2026-06-09,Deposit,Branch,This Bank,1993,CASH DEPOSIT,49317,False
309899,201514,2025-05-29,Salary,Mobile App,Employer,4924,MONTHLY SALARY,44932,False
309900,201514,2026-03-17,Salary,ATM,Employer,3597,MONTHLY SALARY,48529,False
309901,201514,2023-01-10,Deposit,POS,This Bank,2199,EFT DEPOSIT,50728,False
309902,201514,2024-11-04,Salary,Online,Employer,2991,MONTHLY SALARY,53719,False
309903,201514,2025-09-04,Deposit,Online,This Bank,1439,CASH DEPOSIT,55158,False
309904,201514,2023-06-06,Deposit,ATM,This Bank,2087,CASH DEPOSIT,57245,False
309905,201514,2025-04-26,Salary,ATM,Employer,3864,MONTHLY SALARY,61109,False
309906,201514,2025-03-01,EFT,ATM,Pick n Pay,4651,EFT TO Pick n Pay,65760,False
309907,201515,2026-02-06,Deposit,Mobile App,This Bank,734,EFT DEPOSIT,30740,False
309908,201515,2025-12-06,Deposit,POS,This Bank,3612,EFT DEPOSIT,34352,False
309909,201515,2026-04-27,Salary,POS,Employer,3310,MONTHLY SALARY,37662,False
309910,201515,2026-05-01,Card Purchase,Mobile App,Uber,4215,Uber,33447,False
309911,201515,2025-11-29,EFT,ATM,Woolworths,227,EFT TO Woolworths,33220,False
309912,201515,2025-12-03,EFT,Branch,Pick n Pay,1850,EFT TO Pick n Pay,31370,False
309913,201516,2025-09-01,Deposit,Branch,This Bank,3070,CASH DEPOSIT,28075,False
309914,201516,2026-02-15,Deposit,POS,This Bank,2751,EFT DEPOSIT,30826,False
309915,201516,2025-08-29,Deposit,ATM,This Bank,4800,EFT DEPOSIT,35626,False
309916,201516,2025-06-15,Card Purchase,POS,Uber,2805,Uber,32821,False
309917,201516,2025-10-18,Card Purchase,POS,Checkers,2209,Checkers,30612,False
309918,201517,2026-04-04,EFT,Branch,Woolworths,427,EFT TO Woolworths,45436,False
309919,201517,2023-06-20,Salary,Mobile App,Employer,4785,MONTHLY SALARY,50221,False
309920,201517,2025-09-29,Deposit,Branch,This Bank,1146,EFT DEPOSIT,51367,False
309921,201517,2025-06-29,Deposit,Branch,This Bank,1456,CASH DEPOSIT,52823,False
309922,201517,2025-06-17,EFT,Mobile App,Takealot,4735,EFT TO Takealot,57558,False
309923,201517,2025-05-14,Card Purchase,Online,Shell,2855,Shell,54703,False
309924,201517,2025-03-19,Deposit,Online,This Bank,3550,CASH DEPOSIT,58253,False
309925,201517,2025-02-16,Salary,ATM,Employer,3517,MONTHLY SALARY,61770,False
309926,201517,2023-09-15,EFT,Mobile App,Netflix,4819,EFT TO Netflix,56951,False
309927,201518,2026-01-29,Card Purchase,Online,Checkers,3590,Checkers,41419,False
309928,201518,2026-01-29,Deposit,Mobile App,This Bank,2564,EFT DEPOSIT,43983,False
309929,201518,2026-03-07,Salary,POS,Employer,1299,MONTHLY SALARY,45282,False
309930,201518,2025-10-02,Salary,Mobile App,Employer,862,MONTHLY SALARY,46144,False
309931,201518,2026-01-24,EFT,Mobile App,Checkers,2738,EFT TO Checkers,48882,False
309932,201518,2025-10-18,EFT,Mobile App,Municipality,2041,EFT TO Municipality,46841,False
309933,201518,2026-01-21,Card Purchase,ATM,Woolworths,1623,Woolworths,45218,False
309934,201518,2026-05-14,Card Purchase,Mobile App,Pick n Pay,636,Pick n Pay,44582,False
309935,201518,2026-02-15,EFT,Mobile App,Pick n Pay,2558,EFT TO Pick n Pay,47140,False
309936,201519,2025-10-24,Withdrawal,Online,This Bank,2025,ATM CASH WITHDRAWAL,47985,False
309937,201519,2025-03-25,Withdrawal,POS,This Bank,4811,ATM CASH WITHDRAWAL,43174,False
309938,201519,2024-07-30,Withdrawal,POS,This Bank,4944,ATM CASH WITHDRAWAL,38230,False
309939,201519,2026-02-06,Card Purchase,Online,Woolworths,1294,Woolworths,36936,False
309940,201519,2026-06-29,EFT,ATM,Shell,2852,EFT TO Shell,39788,False
309941,201519,2025-02-18,Withdrawal,Branch,This Bank,4304,ATM CASH WITHDRAWAL,35484,False
309942,201519,2025-07-07,Deposit,Mobile App,This Bank,415,EFT DEPOSIT,35899,False
309943,201519,2024-10-10,Withdrawal,Branch,This Bank,4177,ATM CASH WITHDRAWAL,31722,False
309944,201519,2026-05-04,Salary,Branch,Employer,4656,MONTHLY SALARY,36378,False
309945,201519,2025-07-21,Card Purchase,ATM,Netflix,2401,Netflix,33977,False
309946,201520,2025-08-29,EFT,Branch,Municipality,156,EFT TO Municipality,24849,False
309947,201520,2025-07-02,Withdrawal,Online,This Bank,1912,ATM CASH WITHDRAWAL,22937,False
309948,201520,2024-11-13,Deposit,ATM,This Bank,1851,CASH DEPOSIT,24788,False
309949,201520,2026-02-10,Card Purchase,Online,Checkers,2253,Checkers,22535,False
309950,201520,2024-06-17,Salary,Branch,Employer,599,MONTHLY SALARY,23134,False
309951,201521,2024-02-24,Withdrawal,Branch,This Bank,2160,ATM CASH WITHDRAWAL,37848,False
309952,201521,2024-09-15,Salary,Branch,Employer,2361,MONTHLY SALARY,40209,False
309953,201521,2026-04-25,Card Purchase,ATM,Pick n Pay,652,Pick n Pay,39557,False
309954,201521,2024-06-21,Card Purchase,POS,Uber,4780,Uber,34777,False
309955,201521,2026-05-31,Card Purchase,Branch,Pick n Pay,2955,Pick n Pay,31822,False
309956,201521,2025-10-18,EFT,Branch,Shell,1049,EFT TO Shell,30773,False
309957,201521,2026-01-22,EFT,ATM,Takealot,2874,EFT TO Takealot,33647,False
309958,201521,2025-04-11,Salary,ATM,Employer,4956,MONTHLY SALARY,38603,False
309959,201522,2026-05-21,EFT,POS,Uber,263,EFT TO Uber,24742,False
309960,201522,2026-05-19,Salary,POS,Employer,1789,MONTHLY SALARY,26531,False
309961,201522,2026-05-11,Withdrawal,ATM,This Bank,1335,ATM CASH WITHDRAWAL,25196,False
309962,201522,2026-01-25,Deposit,Branch,This Bank,551,CASH DEPOSIT,25747,False
309963,201522,2026-06-26,Salary,Mobile App,Employer,628,MONTHLY SALARY,26375,False
309964,201523,2026-06-24,Withdrawal,ATM,This Bank,4439,ATM CASH WITHDRAWAL,30568,False
309965,201523,2026-04-24,Withdrawal,POS,This Bank,1610,ATM CASH WITHDRAWAL,28958,False
309966,201523,2026-07-11,Deposit,ATM,This Bank,1182,CASH DEPOSIT,30140,False
309967,201523,2026-04-30,Withdrawal,Mobile App,This Bank,3484,ATM CASH WITHDRAWAL,26656,False
309968,201523,2026-07-11,EFT,Branch,Pick n Pay,1290,EFT TO Pick n Pay,27946,False
309969,201523,2026-05-24,Card Purchase,Online,Shell,4433,Shell,23513,False
309970,201523,2026-06-19,Card Purchase,Mobile App,Netflix,4975,Netflix,18538,False
309971,201524,2025-07-12,Deposit,POS,This Bank,4326,CASH DEPOSIT,34332,False
309972,201524,2026-04-21,Salary,Mobile App,Employer,53,MONTHLY SALARY,34385,False
309973,201524,2024-12-28,Withdrawal,Mobile App,This Bank,1389,ATM CASH WITHDRAWAL,32996,False
309974,201524,2025-07-24,Withdrawal,Branch,This Bank,2575,ATM CASH WITHDRAWAL,30421,False
309975,201524,2024-12-17,EFT,POS,Uber,4221,EFT TO Uber,26200,False
309976,201524,2025-11-25,EFT,ATM,Uber,3536,EFT TO Uber,22664,False
309977,201525,2024-04-14,Deposit,POS,This Bank,3590,CASH DEPOSIT,33596,False
309978,201525,2025-01-04,Card Purchase,Online,Checkers,714,Checkers,32882,False
309979,201525,2025-12-13,EFT,ATM,Netflix,3627,EFT TO Netflix,29255,False
309980,201525,2024-08-09,Deposit,Mobile App,This Bank,1134,EFT DEPOSIT,30389,False
309981,201525,2024-08-12,Deposit,ATM,This Bank,2404,EFT DEPOSIT,32793,False
309982,201525,2025-07-03,Salary,Mobile App,Employer,3963,MONTHLY SALARY,36756,False
309983,201526,2025-01-31,Deposit,Mobile App,This Bank,1841,CASH DEPOSIT,31847,False
309984,201526,2023-03-31,Salary,ATM,Employer,1018,MONTHLY SALARY,32865,False
309985,201526,2024-11-28,Card Purchase,ATM,Shell,1479,Shell,31386,False
309986,201526,2022-12-27,Withdrawal,Mobile App,This Bank,4289,ATM CASH WITHDRAWAL,27097,False
309987,201526,2025-07-31,EFT,Branch,Netflix,114,EFT TO Netflix,27211,False
309988,201526,2024-08-12,Withdrawal,ATM,This Bank,3713,ATM CASH WITHDRAWAL,23498,False
309989,201527,2025-04-14,Card Purchase,Online,Netflix,3580,Netflix,31427,False
309990,201527,2025-09-09,Deposit,POS,This Bank,2429,EFT DEPOSIT,33856,False
309991,201527,2026-07-10,EFT,Branch,Shell,672,EFT TO Shell,34528,False
309992,201527,2026-02-07,EFT,Online,Netflix,2536,EFT TO Netflix,31992,False
309993,201527,2025-02-13,Card Purchase,Online,Uber,3435,Uber,28557,False
309994,201527,2025-09-08,Withdrawal,POS,This Bank,718,ATM CASH WITHDRAWAL,27839,False
309995,201527,2026-03-27,EFT,ATM,Woolworths,80,EFT TO Woolworths,27759,False
309996,201528,2021-12-25,EFT,Mobile App,SARS,1567,EFT TO SARS,23438,False
309997,201528,2024-01-28,EFT,Mobile App,Woolworths,439,EFT TO Woolworths,22999,False
309998,201528,2022-10-24,EFT,POS,Pick n Pay,630,EFT TO Pick n Pay,23629,False
309999,201528,2023-11-23,Salary,Mobile App,Employer,4765,MONTHLY SALARY,28394,False
310000,201528,2024-11-20,Withdrawal,Online,This Bank,4879,ATM CASH WITHDRAWAL,23515,False
310001,201529,2026-04-05,Card Purchase,ATM,Woolworths,2336,Woolworths,12667,False
310002,201529,2026-04-14,Card Purchase,Online,Netflix,4436,Netflix,8231,False
310003,201529,2026-07-04,EFT,ATM,Municipality,4461,EFT TO Municipality,3770,False
310004,201530,2025-11-29,Salary,POS,Employer,3071,MONTHLY SALARY,53081,False
310005,201530,2026-01-26,Deposit,Online,This Bank,4528,CASH DEPOSIT,57609,False
310006,201530,2026-04-29,Deposit,ATM,This Bank,3618,CASH DEPOSIT,61227,False
310007,201530,2026-05-13,Salary,Mobile App,Employer,3073,MONTHLY SALARY,64300,False
310008,201530,2025-12-03,Card Purchase,Online,Shell,2490,Shell,61810,False
310009,201530,2026-05-28,Withdrawal,Online,This Bank,418,ATM CASH WITHDRAWAL,61392,False
310010,201530,2026-01-01,Salary,Online,Employer,749,MONTHLY SALARY,62141,False
310011,201530,2026-05-01,Card Purchase,Branch,Netflix,4791,Netflix,57350,False
310012,201530,2025-10-01,EFT,Online,Uber,416,EFT TO Uber,57766,False
310013,201530,2025-11-10,Withdrawal,POS,This Bank,4208,ATM CASH WITHDRAWAL,53558,False
310014,201531,2024-05-31,Card Purchase,Branch,Takealot,4620,Takealot,40389,False
310015,201531,2025-07-27,Card Purchase,POS,Netflix,1588,Netflix,38801,False
310016,201531,2024-04-23,EFT,POS,SARS,3071,EFT TO SARS,41872,False
310017,201531,2025-04-02,EFT,Branch,Landlord,3946,EFT TO Landlord,45818,False
310018,201531,2025-08-08,Card Purchase,Branch,Uber,4358,Uber,41460,False
310019,201531,2024-05-09,EFT,Mobile App,Takealot,4525,EFT TO Takealot,36935,False
310020,201531,2023-09-16,Card Purchase,POS,Shell,1561,Shell,35374,False
310021,201531,2026-02-16,Salary,ATM,Employer,3748,MONTHLY SALARY,39122,False
310022,201531,2025-06-14,Salary,ATM,Employer,2076,MONTHLY SALARY,41198,False
310023,201532,2025-02-03,Salary,POS,Employer,932,MONTHLY SALARY,20936,False
310024,201532,2026-04-23,Deposit,Online,This Bank,1911,EFT DEPOSIT,22847,False
310025,201532,2025-01-21,EFT,Mobile App,Uber,2223,EFT TO Uber,25070,False
310026,201532,2024-10-03,Withdrawal,ATM,This Bank,2870,ATM CASH WITHDRAWAL,22200,False
310027,201533,2025-06-12,Card Purchase,POS,Pick n Pay,4883,Pick n Pay,45127,False
310028,201533,2023-11-18,Salary,POS,Employer,4732,MONTHLY SALARY,49859,False
310029,201533,2023-04-27,Card Purchase,Branch,Takealot,3410,Takealot,46449,False
310030,201533,2024-03-09,Card Purchase,ATM,Takealot,2997,Takealot,43452,False
310031,201533,2025-09-09,Withdrawal,Mobile App,This Bank,1689,ATM CASH WITHDRAWAL,41763,False
310032,201533,2025-07-24,Salary,POS,Employer,230,MONTHLY SALARY,41993,False
310033,201533,2024-02-08,Deposit,ATM,This Bank,2229,EFT DEPOSIT,44222,False
310034,201533,2026-02-13,EFT,Branch,Takealot,3296,EFT TO Takealot,47518,False
310035,201533,2024-02-09,Card Purchase,Branch,Takealot,3012,Takealot,44506,False
310036,201533,2023-05-07,Card Purchase,Online,Woolworths,4617,Woolworths,39889,False
310037,201534,2026-02-25,Deposit,POS,This Bank,1484,EFT DEPOSIT,21488,False
310038,201534,2025-06-13,Salary,Online,Employer,1272,MONTHLY SALARY,22760,False
310039,201534,2025-08-06,Withdrawal,Online,This Bank,4739,ATM CASH WITHDRAWAL,18021,False
310040,201534,2025-05-03,EFT,Mobile App,SARS,513,EFT TO SARS,18534,False
310041,201535,2024-12-02,Withdrawal,ATM,This Bank,1508,ATM CASH WITHDRAWAL,13495,False
310042,201535,2024-12-27,Salary,Online,Employer,2921,MONTHLY SALARY,16416,False
310043,201535,2025-09-25,Deposit,Branch,This Bank,3474,CASH DEPOSIT,19890,False
310044,201536,2026-07-06,Deposit,POS,This Bank,2903,EFT DEPOSIT,42911,False
310045,201536,2026-07-12,Deposit,Branch,This Bank,3865,EFT DEPOSIT,46776,False
310046,201536,2026-07-06,Withdrawal,ATM,This Bank,2226,ATM CASH WITHDRAWAL,44550,False
310047,201536,2026-07-05,Deposit,Online,This Bank,4351,EFT DEPOSIT,48901,False
310048,201536,2026-07-12,Salary,ATM,Employer,3847,MONTHLY SALARY,52748,False
310049,201536,2026-07-10,Salary,Online,Employer,3981,MONTHLY SALARY,56729,False
310050,201536,2026-07-05,Withdrawal,Online,This Bank,4100,ATM CASH WITHDRAWAL,52629,False
310051,201536,2026-07-08,Deposit,Branch,This Bank,442,CASH DEPOSIT,53071,False
310052,201537,2026-04-18,Salary,Online,Employer,3114,MONTHLY SALARY,38121,False
310053,201537,2026-02-24,Salary,Mobile App,Employer,1629,MONTHLY SALARY,39750,False
310054,201537,2026-05-05,Deposit,Branch,This Bank,2474,EFT DEPOSIT,42224,False
310055,201537,2026-04-27,Withdrawal,ATM,This Bank,4544,ATM CASH WITHDRAWAL,37680,False
310056,201537,2026-03-09,Withdrawal,ATM,This Bank,1997,ATM CASH WITHDRAWAL,35683,False
310057,201537,2026-01-25,Withdrawal,Branch,This Bank,3213,ATM CASH WITHDRAWAL,32470,False
